image,stype,true_n,variant,total_area_px,framing,rep,guess,latency_s,error
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,2,25,0.56,
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,3,25,0.42,
dot_tA_n25_v9_s71.png,A,25,9,24721.2,objects,4,25,0.39,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,0,25,0.55,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,1,28,0.54,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,2,31,0.36,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,3,31,0.74,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,4,25,0.47,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,0,25,0.44,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,1,25,0.49,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,2,25,0.65,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,3,25,0.41,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,4,25,0.52,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,0,25,0.86,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,1,25,0.6,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,2,25,0.55,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,3,26,0.65,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,4,25,0.54,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,0,25,0.46,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,1,25,0.37,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,2,25,0.52,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,3,25,0.65,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,4,25,0.52,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,0,25,0.58,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,1,25,0.42,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,2,25,0.48,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,3,25,0.51,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,4,25,0.96,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,0,25,0.43,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,1,25,0.53,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,2,32,0.4,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,3,29,0.49,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,4,27,0.6,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,0,32,0.44,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,1,26,0.52,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,2,28,0.45,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,3,26,0.41,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,4,25,0.49,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,0,28,0.53,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,1,25,0.56,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,2,25,0.41,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,3,25,0.4,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,4,27,0.37,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,0,25,0.71,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,1,25,0.52,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,2,25,1.14,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,3,27,0.38,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,4,25,0.49,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,0,27,0.65,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,1,25,0.45,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,2,25,0.55,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,3,27,0.41,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,4,25,0.58,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,0,43,0.41,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,1,35,0.44,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,2,40,0.38,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,3,43,0.43,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,4,42,1.73,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,0,32,0.79,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,1,40,0.49,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,2,43,0.64,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,3,40,0.5,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,4,40,0.42,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,0,43,0.67,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,1,50,0.55,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,2,43,0.65,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,3,40,0.52,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,4,43,0.43,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,0,35,0.57,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,1,35,0.51,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,2,35,0.61,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,3,35,0.88,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,4,32,0.42,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,0,34,0.98,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,1,40,1.34,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,2,35,0.46,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,3,32,1.2,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,4,33,0.41,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,0,37,1.6,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,1,37,0.43,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,2,32,0.55,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,3,48,0.45,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,4,32,0.53,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,0,35,0.48,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,1,35,0.45,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,2,40,0.67,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,3,43,0.79,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,4,32,0.58,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,0,34,0.44,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,1,32,0.47,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,2,31,0.46,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,3,43,0.56,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,4,40,0.39,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,0,35,0.64,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,1,37,0.57,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,2,43,0.54,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,3,32,0.63,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,4,40,0.42,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,0,27,0.52,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,1,30,0.47,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,2,40,0.42,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,3,28,0.46,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,4,32,0.6,
