image,stype,true_n,variant,total_area_px,framing,rep,guess,latency_s,error
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,3,26,4.39,
dot_tA_n30_v0_s71.png,A,30,0,22610.0,objects,4,,0.54,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,0,33,1.44,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,1,27,1.06,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,2,4,0.77,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,3,7,3.71,
dot_tA_n30_v1_s71.png,A,30,1,22465.5,objects,4,28,0.59,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,0,,1.19,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,1,,2.71,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,2,,1.05,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,3,37,0.55,
dot_tA_n30_v2_s71.png,A,30,2,21507.3,objects,4,19,1.08,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,0,28,0.63,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,1,28,0.52,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,2,30,0.52,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,3,30,3.92,
dot_tA_n30_v3_s71.png,A,30,3,25380.9,objects,4,25,0.41,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,0,30,0.61,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,1,36,2.88,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,2,27,7.96,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,3,20,7.76,
dot_tA_n30_v4_s71.png,A,30,4,20417.2,objects,4,,0.57,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,0,8,1.69,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,1,6,0.85,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,2,25,0.63,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,3,,0.52,
dot_tA_n30_v5_s71.png,A,30,5,24240.5,objects,4,,1.62,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,0,45,7.57,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,1,1,1.46,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,2,23,0.85,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,3,29,0.61,
dot_tA_n30_v6_s71.png,A,30,6,18180.4,objects,4,,3.45,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,0,29,3.12,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,1,2,3.45,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,2,34,1.46,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,3,,0.68,
dot_tA_n30_v7_s71.png,A,30,7,19587.8,objects,4,29,0.55,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,0,4,1.04,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,1,1,7.0,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,2,27,1.52,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,3,24,0.97,
dot_tA_n30_v8_s71.png,A,30,8,22239.3,objects,4,27,0.84,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,0,31,0.59,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,1,37,0.62,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,2,3,1.52,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,3,26,0.5,
dot_tA_n30_v9_s71.png,A,30,9,21582.7,objects,4,27,1.26,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,0,39,2.23,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,1,44,0.82,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,2,47,0.76,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,3,41,1.67,
dot_tA_n40_v0_s71.png,A,40,0,27947.6,objects,4,1000,4.99,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,0,44,0.65,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,1,,0.56,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,2,44,0.57,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,3,54,0.65,
dot_tA_n40_v1_s71.png,A,40,1,23376.6,objects,4,40,0.71,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,0,13,1.01,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,1,45,0.58,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,2,37,0.67,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,3,41,0.58,
dot_tA_n40_v2_s71.png,A,40,2,23734.7,objects,4,-45,2.78,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,0,37,0.88,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,1,36,0.58,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,2,39,3.44,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,3,37,0.74,
dot_tA_n40_v3_s71.png,A,40,3,22330.4,objects,4,42,5.99,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,0,3,1.5,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,1,44,4.82,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,2,41,0.56,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,3,41,1.68,
dot_tA_n40_v4_s71.png,A,40,4,17410.7,objects,4,34,1.81,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,0,30,1.8,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,1,161,1.9,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,2,8,8.41,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,3,28,7.06,
dot_tA_n40_v5_s71.png,A,40,5,23247.8,objects,4,34,3.69,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,0,-10,0.86,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,1,40,2.42,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,2,47,0.6,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,3,40,0.56,
dot_tA_n40_v6_s71.png,A,40,6,22273.9,objects,4,39,2.15,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,0,38,2.35,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,1,16,2.04,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,2,,1.79,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,3,40,1.17,
dot_tA_n40_v7_s71.png,A,40,7,20464.3,objects,4,38,0.62,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,0,1,1.63,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,1,30,8.26,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,2,39,1.77,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,3,36,0.76,
dot_tA_n40_v8_s71.png,A,40,8,23995.5,objects,4,34,2.37,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,0,35,3.82,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,1,,1.58,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,2,40,0.54,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,3,37,5.12,
dot_tA_n40_v9_s71.png,A,40,9,22610.0,objects,4,41,0.7,
